"id","doi","title","publication_year","language","type","is_paratext","is_retracted","topic","field","ca_institutions","funder_names","abstract"
"https://openalex.org/W1990858385","https://doi.org/10.1088/0004-637x/786/2/100","MULTIWAVELENGTH OBSERVATIONS OF THE CANDIDATE DISINTEGRATING SUB-MERCURY KIC 12557548B, ,",2014,"en","article",FALSE,FALSE,"Stellar, planetary, and galactic studies","Physics and Astronomy","Université de Montréal","","We present multiwavelength photometry, high angular resolution imaging, and radial velocities of the unique and confounding disintegrating low-mass planet candidate KIC 12557548b. Our high angular resolution imaging, which includes space-based Hubble Space Telescope Wide Field Camera 3 ( HST /WFC3) observations in the optical (∼0.53 μm and ∼0.77 μm), and ground-based Keck/NIRC2 observations in K ' band (∼2.12 μm), allow us to rule out background and foreground candidates at angular separations greater than 0 2 that are bright enough to be responsible for the transits we associate with KIC 12557548. Our radial velocity limit from Keck/HIRES allows us to rule out bound, low-mass stellar companions (∼0.2 M ☉ ) to KIC 12557548 on orbits less than 10 yr, as well as placing an upper limit on the mass of the candidate planet of 1.2 Jupiter masses; therefore, the combination of our radial velocities, high angular resolution imaging, and photometry are able to rule out most false positive interpretations of the transits. Our precise multiwavelength photometry includes two simultaneous detections of the transit of KIC 12557548b using Canada–France–Hawaii Telescope/Wide-field InfraRed Camera (CFHT/WIRCam) at 2.15 μm and the Kepler space telescope at 0.6 μm, as well as simultaneous null-detections of the transit by Kepler and HST /WFC3 at 1.4 μm. Our simultaneous HST /WFC3 and Kepler null-detections provide no evidence for radically different transit depths at these wavelengths. Our simu"
"https://openalex.org/W2762100365","https://doi.org/10.3847/1538-3881/aa93e3","Constraints on the Obliquities of Kepler Planet-hosting Stars",2017,"en","article",FALSE,FALSE,"Stellar, planetary, and galactic studies","Physics and Astronomy","Université de Montréal","Danmarks Frie Forskningsfond; Space Telescope Science Institute; National Aeronautics and Space Administration","Abstract Stars with hot Jupiters have obliquities ranging from 0° to 180°, but relatively little is known about the obliquities of stars with smaller planets. Using data from the California- Kepler Survey, we investigate the obliquities of stars with planets spanning a wide range of sizes, most of which are smaller than Neptune. First, we identify 156 planet hosts for which measurements of the projected rotation velocity ( ) and rotation period are both available. By combining estimates of v and , we find nearly all the stars to be compatible with high inclination, and hence, low obliquity (≲20°). Second, we focus on a sample of 159 hot stars ( K) for which is available but not necessarily the rotation period. We find six stars for which is anomalously low, an indicator of high obliquity. Half of these have hot Jupiters, even though only 3% of the stars that were searched have hot Jupiters. We also compare the distribution of the hot stars with planets to that of 83 control stars selected without prior knowledge of planets. The mean of the control stars is lower than that of the planet hosts by a factor of approximately , as one would expect if the planet hosts have low obliquities. All these findings suggest that the Kepler planet-hosting stars generally have low obliquities, with the exception of hot stars with hot Jupiters."
"https://openalex.org/W4241492032","https://doi.org/10.32873/uno.dc.jrf.25.01.027","Human Factors",2021,"en","article",FALSE,FALSE,"Occupational Health and Safety Research","Health Professions","Cape Breton University","","This is a review of Human Factors (2021), directed by Ronny Trocker."
"https://openalex.org/W2586088462","https://doi.org/10.1111/cns.12677","The role of neuroinflammation and amyloid in cognitive impairment in an <scp>APP</scp>/<scp>PS</scp>1 transgenic mouse model of Alzheimer's disease",2017,"en","article",FALSE,FALSE,"Alzheimer's disease research and treatments","Medicine","University of Saskatchewan; University of Alberta; University of Manitoba; Health Sciences Centre","Alzheimer Society","AIMS: Both amyloid deposition and neuroinflammation appear in the early course of Alzheimer's disease (AD). However, the progression of neuroinflammation and its relationship with amyloid deposition and behavioral changes have not been fully elucidated. A better understanding the role of neuroinflammation in AD might extend our current knowledge to therapeutic intervention possibilities. METHODS: This study systematically characterized changes in behavioral abnormalities in APP/PS1 transgenic mice. Brain pathology measures were performed in post-mortem brain tissues of mice from 2 to 22 months. RESULTS: APP/PS1 mice exhibited significant memory deficits from 5 months old, which were aggravated at the later stage of life. However, the degree of memory impairments reached a plateau at 12 months. An early appearance of amyloid plaques was at 3 months with a linear increase throughout the disease course. CD11b-positive microglia and glial fibrillary acidic protein-(GFAP) positive astrocytes were first detected at 3 months with a close association with amyloid plaques. Yet, the rate of changes in glial activation slowed down from 12 months despite the steady increase in Aβ. CONCLUSION: These findings provided evidence that neuroinflammation might be involved in the development and progression of cognitive deficits in APP/PS1 mice, suggesting novel intervention and prevention strategies for AD."
"https://openalex.org/W2017489392","https://doi.org/10.1002/asna.201011496","Unlocking the nature of ultraluminous X‐ray sources using their X‐ray spectra",2011,"en","article",FALSE,FALSE,"Astrophysical Phenomena and Observations","Physics and Astronomy","University of Alberta","Science and Technology Facilities Council","Abstract We explore the nature of ultraluminous X‐ray sources through detailed investigations of their spectral shape using some of the highest quality data available in the XMM‐Newton public archives. Phenomenological models allow us to characterise their spectra, while more ‘physically‐motivated’ models enable us to explore the physical processes underlying these characteristics. These physical models imply the presence of extreme (probably super‐Eddington) accretion on to stellar mass black holes (© 2011 WILEY‐VCH Verlag GmbH &amp; Co. KGaA, Weinheim)"
"https://openalex.org/W1955543122","https://doi.org/10.3847/0004-6256/151/3/49","CHEMICAL COMPOSITION OF INTERMEDIATE-MASS STAR MEMBERS OF THE M6 (NGC 6405) OPEN CLUSTER",2016,"en","article",FALSE,FALSE,"Stellar, planetary, and galactic studies","Physics and Astronomy","Université de Montréal","","ABSTRACT We present here the first abundance analysis of 44 late B-, A-, and F-type members of the young open cluster M6 (NGC 6405, age about 75 Myr). Low- and medium-resolution spectra, covering the 4500–5840 Å wavelength range, were obtained using the FLAMES/GIRAFFE spectrograph attached to the ESO Very Large Telescopes. We determined the atmospheric parameters using calibrations of the Geneva photometry and by adjusting the H β profiles to synthetic ones. The abundances of up to 20 chemical elements, from helium to mercury, were derived for 19 late B, 16 A, and 9 F stars by iteratively adjusting synthetic spectra to the observations. We also derived a mean cluster metallicity of [Fe/H] = 0.07 ± 0.03 dex from the iron abundances of the F-type stars. We find that for most chemical elements, the normal late B- and A-type stars exhibit larger star-to-star abundance variations than the F-type stars probably because of the faster rotation of the B and A stars. The abundances of C, O, Mg, Si, and Sc appear to be anticorrelated with that of Fe, while the opposite holds for the abundances of Ca, Ti, Cr, Mn, Ni, Y, and Ba as expected if radiative diffusion is efficient in the envelopes of these stars. In the course of this analysis, we discovered five new peculiar stars: one mild Am, one Am, and one Fm star (HD 318091, CD-32 13109, GSC 07380-01211, CP1), one HgMn star (HD 318126, CP3), and one He-weak P-rich (HD 318101, CP4) star. We also discovered a new spectroscopic binary, most "
"https://openalex.org/W2604012260","https://doi.org/10.4148/2378-5977.7459","Validation of Individual Computerized Sow Feeding Systems in Lactation",2017,"en","article",FALSE,FALSE,"Animal Behavior and Welfare Studies","Veterinary","FISO Technologies (Canada)","","Two experiments evaluated the accuracy of individual computerized feed delivery systems for lactating sows (GESTAL Solo, JYGA Technologies Inc., St-Lambert-de-Lauzon, Quebec, Canada). The feeders volumetrically dispense feed based on rotations of a screw auger. In Experiment 1, 29 prototype feeders were used across 3 farrowing groups. On d 0, 1 feeder was selected to calibrate the computer system to the bulk density of the lactation diet. Feeders were programmed for 5 feeding periods per day with feeding period allowing up to 4 feed drops triggered by the sow. Sows activate a trigger within the feed bowl to receive a targeted amount of feed (1.5 lb) and the computerized feeder records the delivery amount based on calibration values. In addition, total lactation feed intake was recorded by weighing the quantity of feed provided to the feeding system for each sow throughout lactation. Feed delivered by a single trigger activation on d 0, d 10, and d of weaning was collected and weighed with a scale and compared to the computer record. Additionally, total feed delivered over the lactation period was compared between the recorded computer measurement and scale weight. Average percentage difference between the two measurements ranged from 0.01 to 36.6% for a single trigger event. Computer-recorded total lactation feed intake was marginally less (P < 0.089) than the actual weight of feed delivered (230.3 vs. 239.9 lb; SEM 5.43). Individual feeders had recorded total feed delivery r"
"https://openalex.org/W2090177568","https://doi.org/10.1002/ajhb.22297","Estrogen receptor 1 promoter polymorphism and digit ratio in men",2012,"en","article",FALSE,FALSE,"Sexual Differentiation and Disorders","Biochemistry, Genetics and Molecular Biology","Simon Fraser University; University of Alberta","University of Alberta","OBJECTIVES: The 2D:4D digit ratio, the relative lengths of the index and ring fingers in humans, is a widely used proxy measure for prenatal testosterone exposure. Varying distributions of androgen and estrogen receptors on the second and fourth digits, both of which regulate digit development, appears to be the basis for this effect. Polymorphism in a tandem repeat in the gene coding for the estrogen receptor α (ESR1) in zebra finches (Taeniopygia guttata) not only explains a significant amount of variation in digit ratio but also seems to explain the significant correlation between digit ratio and sexual behavior in these birds. Here, we investigate the effect of TA polymorphism in ESR1 on 2D:4D and aggressive behavior in men. METHODS: We genotyped ESR1 polymorphism in samples collected for a previous study in which we had demonstrated an association between androgen receptor polymorphism and aggression, but not 2D:4D. RESULTS: We found a significant effect of ESR1 TA repeat number on left hand 2D:4D ratio. More TA repeats were associated with higher, more feminized, digit ratios. We found no effect on right hand 2D:4D. We also found an effect of ESR1 polymorphism on aggressive behavior. Greater heterozygosity in TA(n) was associated with lower physical aggression. CONCLUSIONS: Our results suggest that a significant amount of left hand 2D:4D variation and aggressive behavior is due to this variation in ESR1, and that some of the correlation between digit ratio and social be"
"https://openalex.org/W2094765515","https://doi.org/10.1112/s0024610700008899","Inverse Spectral Problems for Sturm-Liouville Equations with Eigenparameter Dependent Boundary Conditions",2000,"en","article",FALSE,FALSE,"Spectral Theory in Mathematical Physics","Mathematics","University of Saskatchewan; University of Calgary","Natural Sciences and Engineering Research Council of Canada","Inverse Sturm–Liouville problems with eigenparameter-dependent boundary conditions are considered. Theorems analogous to those of both Hochstadt and Gelfand and Levitan are proved. In particular, let ly = (1/r)(−(py′)′+qy), l ˜ y = ( 1 / r ˜ ) ( - ( p ˜ y ′ ) ′ + q ˜ y ) , Δ = [ a b c d ] and ∑ = [ r s t u ] where det Δ = δ > 0, c ≠ 0, det ∑ > 0, t ≠ 0 and (cs + dr − au − tb)2 < 4(cr − ta)(ds − ub). Denote by (l; α; Δ) the eigenvalue problem ly = λy with boundary conditions y(0)cosα+y′(0)sinα = 0 and (aλ+b)y(1) = (cλ+d)(py′)(1). Define ( l ˜ ; α; Δ) as above but with l replaced by l ˜ . Let wn denote the eigenfunction of (l; α; Δ) having eigenvalue λn and initial conditions wn(0) = sin α and pw′n(0) = −cos α and let γn = −awn(1)+cpw′n(1). Define w ˜ n and γ ˜ n similarly. As sample results, it is proved that if (l; α; Δ) and ( l ˜ ; α; Δ) have the same spectrum, and (l; α; Σ) and ( l ˜ ; α; Σ) have the same spectrum or ∫ | w n | 0 1 r d t + ( | γ n | 2 / δ ) = ∫ | w ˜ n | 0 1 r ˜ d t + ( | γ ˜ n | 2 / δ ) for all n, then q/r = q ˜ / r ˜ ."
"https://openalex.org/W2558155348","https://doi.org/10.1089/bio.2016.29013.apj","The 2017 ISBER Annual Meeting &amp; Exhibits in Toronto “Due North: Aligning Biobanking Practice with Evolving Evidence and Innovation”",2016,"en","article",FALSE,FALSE,"Ethics in Clinical Research","Medicine","Ontario Institute for Cancer Research","",""
"https://openalex.org/W2731952060","https://doi.org/10.1130/abs/2017rm-293350","SEDIMENTATION AND DEFORMATION OF THE GEORGE FORMATION, A PALEOPROTEROZOIC CARBONATE PLATFORM IN THE MUSKWA ASSEMBLAGE OF NORTHEASTERN BRITISH COLUMBIA",2017,"en","article",FALSE,FALSE,"Geological and Geophysical Studies","Earth and Planetary Sciences","University of Saskatchewan","",""
"https://openalex.org/W2735403318","https://doi.org/10.1130/abs/2017rm-293344","SIMILARITIES AND PALEOGEOGRAPHY OF PROTEROZOIC TERRESTRIAL SANDSTONE DEPOSITS ON THE CANADIAN SHIELD: PRODUCTS OF SUPERCONTINENT ASSEMBLY",2017,"en","article",FALSE,FALSE,"Geological Studies and Exploration","Earth and Planetary Sciences","Geological Survey of Canada","",""
"https://openalex.org/W2083248748","https://doi.org/10.1074/jbc.c200366200","Disruptor of Telomeric Silencing-1 Is a Chromatin-specific Histone H3 Methyltransferase",2002,"en","article",FALSE,FALSE,"Genomics and Chromatin Dynamics","Biochemistry, Genetics and Molecular Biology","Université Laval; Hôtel-Dieu de Québec","","Yeast disruptor of telomeric silencing-1 (DOT1) is involved in gene silencing and in the pachytene checkpoint during meiotic cell cycle. Here we show that the Dot1 protein possesses intrinsic histone methyltransferase (HMT) activity. When compared with Rmt1, another putative yeast HMT, Dot1 shows very distinct substrate specificity. While Rmt1 methylates histone H4, Dot1 targets histone H3. In contrast to Rmt1, which can only modify free histones, Dot1 activity is specific to nucleosomal substrates. This was also confirmed using native chromatin purified from yeast cells. We also demonstrate that, like its mammalian homolog PRMT1, Rmt1 specifically dimethylates an arginine residue at position 3 of histone H4 N-terminal tail. In surprising contrast, methylation by Dot1 occurs in the globular domain of nucleosomal histone H3. Matrix-assisted laser desorption ionization time-of-flight (MALDI-TOF) analysis suggests that H3 lysine 79 is trimethylated by Dot1. The intrinsic nucleosomal histone H3 methyltransferase activity of Dot1 is certainly a key aspect of its function in gene silencing at telomeres, most likely by directly modulating chromatin structure and Sir protein localization. In agreement with a role in regulating localization of histone deacetylase complexes like SIR, an increase of bulk histone acetylation is detected in dot1- cells."
"https://openalex.org/W2556546522","https://doi.org/10.1089/bio.2016.0021","The Canadian Tissue Repository Network Biobank Certification and the College of American Pathologists Biorepository Accreditation Programs: Two Strategies for Knowledge Dissemination in Biobanking",2016,"en","article",FALSE,FALSE,"Ethics in Clinical Research","Medicine","University of British Columbia; BC Cancer Agency; Canadian Respiratory Research Network","","As health research increasingly relies on biospecimens and associated data, new demands have emerged for biorepositories to provide assurances of the quality of their overall operations, not just assurances of the quality of the biospecimens and data that they hold. The biobanking community has responded in various ways, including the creation of two different programs to disseminate biobanking best practices. This article describes in detail the Canadian Tissue Repository Network (CTRNet) Biobank Certification Program and the College of American Pathologists (CAP) Biorepository Accreditation Program. Despite differences in their approaches, these programs share one key element-assessment of biobanking practices by an external organization. In the absence of a single internationally endorsed biobanking best practices dissemination program, the CTRNet and CAP programs provide two different solutions, each contributing to the pursuit of enhanced quality in biobanking."
"https://openalex.org/W2092539040","https://doi.org/10.1074/jbc.m501733200","Engineering Soluble Monomeric Streptavidin with Reversible Biotin Binding Capability",2005,"en","article",FALSE,FALSE,"Biotin and Related Studies","Biochemistry, Genetics and Molecular Biology","University of Calgary","","Monomeric streptavidin with reversible biotin binding capability has many potential applications. Because a complete biotin binding site in each streptavidin subunit requires the contribution of tryptophan 120 from a neighboring subunit, monomerization of the natural tetrameric streptavidin can generate streptavidin with reduced biotin binding affinity. Three residues, valine 55, threonine 76, and valine 125, were changed to either arginine or threonine to create electrostatic repulsion and steric hindrance at the interfaces. The double mutation (T76R,V125R) was highly effective to monomerize streptavidin. Because interfacial hydrophobic residues are exposed to solvent once tetrameric streptavidin is converted to the monomeric state, a quadruple mutein (T76R,V125R,V55T,L109T) was developed. The first two mutations are for monomerization, whereas the last two mutations aim to improve hydrophilicity at the interface to minimize aggregation. Monomerization was confirmed by four different approaches including gel filtration, dynamic light scattering, sensitivity to proteinase K, and chemical cross-linking. The quadruple mutein remained in the monomeric state at a concentration greater than 2 mg/ml. Its kinetic parameters for interaction with biotin suggest excellent reversible biotin binding capability, which enables the mutein to be easily purified on the biotin-agarose matrix. Another mutein (D61A,W120K) was developed based on two mutations that have been shown to be effective "
"https://openalex.org/W2735401354","https://doi.org/10.1130/abs/2017rm-293174","CENOZOIC FLUVIAL DRAINAGE PATTERNS OF SOUTHERN CANADA AND NORTHERN UNITED STATES – THE DETRITAL ZIRCON RECORD",2017,"en","article",FALSE,FALSE,"Geological and Geophysical Studies","Earth and Planetary Sciences","University of Calgary","",""
"https://openalex.org/W2088176160","https://doi.org/10.1053/jcan.2001.22319","CASE 6—2001 exsanguinating endotracheal hemorrhage during cardiopulmonary bypass",2001,"en","article",FALSE,FALSE,"Hemodynamic Monitoring and Therapy","Medicine","University of Toronto","",""
"https://openalex.org/W2084993052","https://doi.org/10.1074/jbc.m110836200","Primer Unblocking and Rescue of DNA Synthesis by Azidothymidine (AZT)-resistant HIV-1 Reverse Transcriptase",2002,"en","article",FALSE,FALSE,"HIV/AIDS drug development and treatment","Medicine","Jewish General Hospital","","Azidothymidine (AZT) is a widely used inhibitor of type 1 human immunodeficiency virus reverse transcriptase (RT) that acts as chain terminator. Upon treatment, mutations conferring AZT resistance to RT are gradually selected. It has been shown that resistant RT is able to unblock the AZT-terminated primer by an ATP-dependent mechanism. However, this resistance mechanism has only been demonstrated for DNA-dependent DNA elongation. Here, we compared the AZT resistance of mutant RT during DNA elongation on DNA and RNA templates. We showed that, during DNA elongation, primer unblocking and rescue of DNA synthesis take place with similar rate constants on DNA and RNA templates. However, the fraction of a primer eventually repaired during RNA-dependent DNA synthesis is 2x lower compared with that of DNA-dependent synthesis, leading to reduced resistance. We also compared the initiation of reverse transcription, which uses tRNA(3)(Lys) as a primer and displays characteristic kinetic features, and the subsequent RNA-dependent elongation. Unlike during elongation, resistant RT was unable to unblock the AZT-terminated primer during initiation of (-) DNA strand synthesis. Our results demonstrate that the efficiency of primer unblocking conferred by the AZT resistance mutations greatly vary during the different steps of the provirus synthesis. These results also suggest that inhibitors specifically targeting the initiation of reverse transcription might prove to be advantageous, as comp"
"https://openalex.org/W2080069712","https://doi.org/10.1053/apmr.2002.27464","Patient preference and gait efficiency in a geriatric population with transfemoral amputation using a free-swinging versus a locked prosthetic knee joint",2002,"en","article",FALSE,FALSE,"Prosthetics and Rehabilitation Robotics","Engineering","West Park Healthcare Centre; University of Toronto","",""
"https://openalex.org/W2626545151","https://doi.org/10.17705/1cais.04024","COMMENTARY: REFLECTIONS ON BEING A PROFESSOR-IN-RESIDENCE",2017,"en","article",FALSE,FALSE,"Corporate Identity and Reputation","Business, Management and Accounting","University of Regina","","Deciding what to do during a sabbatical is one of the most exciting times for professors. An opportunity to recharge and renew and develop professional skills is an important contributor to staying current and relevant in research and in the classroom. This paper describes a professor-in-residence (PiR) sabbatical experience that was somewhat non-traditional. Instead of visiting an academic institution, a PiR sabbatical involves becoming embedded in a company (in this case, a small software company) and is the flip-side to the executive-in-residence concept popular in many business schools. This paper describes the experience and provides suggestions and insight for professors, hosts, and institutions when considering sabbatical options and how to plan for them."
"https://openalex.org/W2707691906","https://doi.org/10.1007/s11104-017-3313-y","Bamboo invasion of broadleaf forests altered soil fungal community closely linked to changes in soil organic C chemical composition and mineral N production",2017,"en","article",FALSE,FALSE,"Soil Carbon and Nitrogen Dynamics","Agricultural and Biological Sciences","University of Alberta","Natural Science Foundation of Zhejiang Province; National Natural Science Foundation of China",""
"https://openalex.org/W2079043320","https://doi.org/10.1074/jbc.m600496200","The P174L Mutation in Human Sco1 Severely Compromises Cox17-dependent Metallation but Does Not Impair Copper Binding",2006,"en","article",FALSE,FALSE,"Trace Elements in Health","Nursing","Université de Montréal; McGill University; Montreal Neurological Institute and Hospital","National Institute of Environmental Health Sciences; Canadian Institutes of Health Research; National Institutes of Health; Muscular Dystrophy Association","Sco1 is a metallochaperone that is required for copper delivery to the Cu(A) site in the CoxII subunit of cytochrome c oxidase. The only known missense mutation in human Sco1, a P174L substitution in the copper-binding domain, is associated with a fatal neonatal hepatopathy; however, the molecular basis for dysfunction of the protein is unknown. Immortalized fibroblasts from a SCO1 patient show a severe deficiency in cytochrome c oxidase activity that was partially rescued by overexpression of P174L Sco1. The mutant protein retained the ability to bind Cu(I) and Cu(II) normally when expressed in bacteria, but Cox17-mediated copper transfer was severely compromised both in vitro and in a yeast cytoplasmic assay. The corresponding P153L substitution in yeast Sco1 was impaired in suppressing the phenotype of cells harboring the weakly functional C57Y allele of Cox17; however, it was functional in sco1delta yeast when the wild-type COX17 gene was present. Pulse-chase labeling of mitochondrial translation products in SCO1 patient fibroblasts showed no change in the rate of CoxII translation, but there was a specific and rapid turnover of CoxII protein in the chase. These data indicate that the P174L mutation attenuates a transient interaction with Cox17 that is necessary for copper transfer. They further suggest that defective Cox17-mediated copper metallation of Sco1, as well as the subsequent failure of Cu(A) site maturation, is the basis for the inefficient assembly of the cyto"
"https://openalex.org/W2072880098","https://doi.org/10.1016/j.jaapos.2009.11.020","Optic pathway gliomas in patients with neurofibromatosis type 1: Follow-up of 44 patients",2010,"en","article",FALSE,FALSE,"Neurofibromatosis and Schwannoma Cases","Medicine","Montreal Children's Hospital; McGill University","",""
"https://openalex.org/W2094377417","https://doi.org/10.1074/jbc.m102045200","Akt Is Activated in Response to an Apoptotic Signal",2001,"en","article",FALSE,FALSE,"Cell death mechanisms and regulation","Biochemistry, Genetics and Molecular Biology","Amgen (Canada); McMaster University","","Akt is a serine-threonine kinase known to exert antiapoptotic effects through several downstream targets. Akt is cleaved during mitochondrial-mediated apoptosis in a caspase-dependent manner. The reason for this is not clear, however, because Akt has not been demonstrated to be activated in response to mitochondrial apoptotic stimuli. Accordingly, we explored whether the well described mitochondrial apoptotic stimuli staurosporine (STS) and etoposide activate Akt and whether such activation impacts apoptosis. Both STS and etoposide activated Akt in NIH 3T3 cells, maximally at 8 and 2 h, respectively, preceding the onset of apoptosis and poly(ADP-ribose) polymerase cleavage. The overexpression of Akt delayed STS-induced apoptosis with an even more pronounced delay observed with overexpression of constitutively active Akt. Akt activation by proapoptotic stimuli lay upstream of mitochondria, because neither caspase inhibitors nor overexpression of Bcl-2 or Bcl-x(L) could prevent it. Activation depended on phosphatidylinositol 3-kinase activity, however. Conversely, inhibition of phosphatidylinositol 3-kinase with wortmannin sensitized cells to apoptosis initiated by STS. These data demonstrate that mitochondrial apoptotic stimuli also activate Akt and such activation modulates apoptosis in this setting."
"https://openalex.org/W2095463984","https://doi.org/10.1383/surg.21.6.156.15498","Colorectal Liver Metastases: Indications for Treatment",2003,"en","article",FALSE,FALSE,"Hepatocellular Carcinoma Treatment and Prognosis","Medicine","Pancreas Centre (Canada)","",""
"https://openalex.org/W2624331469","https://doi.org/10.32873/uno.dc.jrf.21.01.32","Problem-Based Learning and Two Studies of the Journal of Religion and Film: Self-Sacrifice and Music",2017,"en","article",FALSE,FALSE,"Film in Education and Therapy","Health Professions","University of Toronto","","This article offers a case study for using problem-based learning (PBL) in a religion and film course. PBL is an open-ended, experiential approach to teaching, which requires students to engage with a real world problem in groups. While many university classes are based on a lecture format and variations of that format, PBL asks students to take greater ownership of their learning. The problem drives what students will learn, how they will learn it, and what they produce to assess that learning. Students in a fourth-year PBL class at the University of Toronto Mississauga were given the following problem: analyze developments in the field of religion and film over the past 20 years through the lens of the Journal of Religion and Film. All four groups of students in the course made significant discoveries in their response to this assignment, and two in particular stood out. These two groups examined patterns evident in how the topics of self-sacrifice and of music were (and were not) discussed in the journal."
"https://openalex.org/W2591639131","https://doi.org/10.1002/jcp.20464","Effect of lysophospholipids on signaling in the Human jurkat T Cell Line",2005,"en","article",FALSE,FALSE,"RNA Interference and Gene Delivery","Biochemistry, Genetics and Molecular Biology","Occupational Cancer Research Centre; Toronto General Hospital","","Abstract Lysophospholipids have recently been demonstrated to induce activation and proliferation of fibroblasts and other cell lineages by interacting with high affinity cell surface receptors leading to specific intracellular signaling events. Platelet activation, likely at the site of injury or inflammation, results in increased production of lysophospholipids suggesting a possible source of lysophospholipids. We have recently demonstrated that high concentrations of lysophospholipids are present in ascites and plasma from ovarian cancer patients, suggesting that physiologically produced lysophospholipids could interact with cells present in these fluids, including lymphocytes, and alter their function. We demonstrate herein that lysophosphatidic acid (LPA), lysophosphatidylserine (LPS), and sphingosylphosphorylcholine (SPC) activate the Jurkat T cell line. Each of the lysophospholipids induced a transient increase in cytosolic free calcium ([Ca2 + ] i ) in Jurkat cells. Increases in [Ca2 + ] i were cross‐desensitized by LPA, LPS and SPC, suggesting that the lysophospholipids share the same receptor(s) or that their downstream signaling pathways converge or interact. Lysophosphatidylgycerol (LPG), a competitive inhibitor of the putative LPA receptor, inhibited the calcium releasing activity of LPA, but not that of LPS and SPC, suggesting that these lysophospholipids interact with different receptors and that desensitization is due to interactions in downstream signaling pa"
"https://openalex.org/W2616924719","https://doi.org/10.1111/cgf.13122","Geometric Stiffness for Real-time Constrained Multibody Dynamics",2017,"en","article",FALSE,FALSE,"Dynamics and Control of Mechanical Systems","Engineering","McGill University; CM Labs Simulations (Canada)","Natural Sciences and Engineering Research Council of Canada","This paper focuses on the stable and efficient simulation of articulated rigid body systems for real-time applications. Specifically, we focus on the use of geometric stiffness which can dramatically increase simulation stability. We examine several numerical problems with the inclusion of geometric stiffness in the equations of motion, as proposed by previous work, and address these issues by introducing a novel method for efficiently building the linear system. This offers improved tractability and numerical efficiency. Furthermore, geometric stiffness tends to significantly dissipate kinetic energy. We propose an adaptive damping scheme, inspired by the geometric stiffness, that uses a stability criterion based on the numerical integrator to determine the amount of non-constitutive damping required to stabilize the simulation. With this approach, not only is the dynamical behavior better preserved, but the simulation remains stable for mass ratios of 1,000,000-to-1 at time steps up to 0.1 s. We present a number of challenging scenarios to demonstrate that our method improves efficiency, and that it increases stability by orders of magnitude compared to previous work."
"https://openalex.org/W2754513900","https://doi.org/10.21037/vats.2017.08.09","Non-intubated video-assisted thoracic surgery for primary and secondary spontaneous pneumothorax",2017,"en","article",FALSE,FALSE,"Pleural and Pulmonary Diseases","Medicine","Institute of Aging","","Awake video-assisted thoracic surgery (VATS) is a therapeutic option for patients with primary or intractable secondary spontaneous pneumothorax. Preoperative preparation and teamwork between the surgeon and the anesthetist are extremely important for the success of this procedure. We believe that non-intubated VATS can meet all the requirements for safety and efficacy in the treatment of primary or secondary spontaneous pneumothorax."
"https://openalex.org/W2749739423","https://doi.org/10.1016/j.eurpolymj.2017.08.025","Low-density and structure-tunable microcellular PMMA foams with improved thermal-insulation and compressive mechanical properties",2017,"en","article",FALSE,FALSE,"Polymer Foaming and Composites","Materials Science","University of Toronto","Fundamental Research Fund of Shandong University; Natural Science Foundation of Shandong Province; National Natural Science Foundation of China; Shandong University",""
"https://openalex.org/W2610345193","https://doi.org/10.17705/1jais.00456","Representing Crowd Knowledge: Guidelines for Conceptual Modeling of User-generated Content",2017,"en","article",FALSE,FALSE,"Open Source Software Innovations","Computer Science","Memorial University of Newfoundland; University of Saskatchewan","","Organizations’ increasing reliance on externally produced information, such as online user-generated content (UGC) and crowdsourcing, challenges common assumptions about conceptual modeling in information systems (IS) development. We demonstrate UGC’s societal importance, analyze its distinguishing characteristics, identify specific conceptual modeling challenges in this setting, evaluate traditional and recently proposed approaches to modeling UGC, propose a set of conceptual modeling guidelines for developing IS that harness structured UGC, and demonstrate how to implement and evaluate the proposed guidelines using a case of development of a real crowdsourcing (citizen science) IS. We conclude by considering implications for conceptual modeling research and practice."
"https://openalex.org/W2076964735","https://doi.org/10.1074/jbc.m706259200","Role of the Asymmetry of the Homodimeric b2 Stator Stalk in the Interaction with the F1 Sector of Escherichia coli ATP Synthase",2007,"en","article",FALSE,FALSE,"ATP Synthase and ATPases Research","Biochemistry, Genetics and Molecular Biology","Western University","Canadian Institutes of Health Research","The b subunit dimer in the peripheral stator stalk of Escherichia coli ATP synthase is essential for enzyme assembly and the rotational catalytic mechanism. Recent protein chemical evidence revealed the dimerization domain of b to contain a novel two-stranded right-handed coiled coil with offset helices. Here, the existence of this structure in more complete constructs of b containing the C-terminal domain, and therefore capable of binding to the peripheral F1-ATPase, was supported by the more efficient formation of intersubunit disulfide bonds between cysteine residues that are proximal only in the offset arrangement and by the greater thermal stabilities of cross-linked heterodimers trapped in the offset configuration as opposed to homodimers with the helices trapped in-register. F1-ATPase binding analyses revealed the offset heterodimers to bind F1 more tightly than in-register homodimers. Mutations near the C terminus of b were incorporated specifically into either the N-terminally or the C-terminally shifted polypeptide, bN or bC, respectively, to determine the contribution of each position to F1 binding. Deletion of the last four residues of bN substantially weakened F1 binding, whereas the effect of the deletion in bC was modest. Similarly, benzophenone maleimide introduced at the C terminus of bN, but not bC, mediated cross-linking to the delta subunit of F1. These results imply that the polypeptide in the bN position is more important for F1 binding than the one in t"
